Products — Final Business Master,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
"Final values only • Filterable catalogue • Profit, margin and markup are formula-driven",,,,,,,,,,,,,
,,,,,,,,,,,,,
SKU,Product Name,Category,Sales Type,Unit of Measure,Pack Quantity,Currency,Wholesale Price,Buying Price,Profit,Profit Margin %,Markup %,Active,Source Key
RS-000726,TAKHTI LARGE,SLATES,Wholesale,Piece,,PKR,95,85,10,0.10526315789473684,0.11764705882352941,True,WS-RATES:21:7
RS-000727,320 NUMBER ROUGH REGISTER,REGISTERS,Wholesale,Piece,,PKR,160,152,8,0.05,0.05263157894736842,True,WS-RATES:21:8
RS-000728,GATTA DAY BOOK HALF 70,GATTA REGISTER,Wholesale,Piece,,PKR,140,110,30,0.21428571428571427,0.2727272727272727,True,WS-RATES:21:9
RS-000729,SHARPNER GLORY 50 PC,SHARPNERS,Wholesale,Pack,50,PKR,360,335,25,0.06944444444444445,0.07462686567164178,True,WS-RATES:21:10
RS-000730,SHUTTLE WECAN 6PCS,BALL,Wholesale,Pack,6,PKR,660,530,130,0.19696969696969696,0.24528301886792453,True,WS-RATES:21:11
RS-000731,SHUTTLE IMRAN GOLD+JAGGA,BALL,Wholesale,Piece,,PKR,1080,1000,80,0.07407407407407407,0.08,True,WS-RATES:21:12
RS-000732,200 GRAM BALL,BALL,Wholesale,Piece,,PKR,290,240,50,0.1724137931034483,0.20833333333333334,True,WS-RATES:21:13
RS-000733,DOLLAR COLOUR STIC (POUCH),MARKER,Wholesale,Piece,,PKR,210,204,6,0.02857142857142857,0.029411764705882353,True,WS-RATES:21:14
RS-000734,DOLLAR COLOUR STIC (BOX),MARKER,Wholesale,Box,,PKR,175,170,5,0.02857142857142857,0.029411764705882353,True,WS-RATES:21:15
RS-000735,TAKHTI SMALL,SLATES,Wholesale,Piece,,PKR,75,65,10,0.13333333333333333,0.15384615384615385,True,WS-RATES:21:16
RS-000736,PRICE TAG WHITE DL,CHINA,Wholesale,Piece,,PKR,250,220,30,0.12,0.13636363636363635,True,WS-RATES:21:17
RS-000737,ORO TRIMETAL JAR 72 PC,PENCILS,Wholesale,Rim,72,PKR,1152,1110,42,0.036458333333333336,0.03783783783783784,True,WS-RATES:21:18
RS-000738,MERCURY GELO GEL PEN,GEL PEN,Wholesale,Piece,,PKR,195,185,10,0.05128205128205128,0.05405405405405406,True,WS-RATES:21:19
RS-000739,G/F SHARPNER PCKT,SHARPNERS,Wholesale,Piece,,PKR,155,146,9,0.05806451612903226,0.06164383561643835,True,WS-RATES:21:20
RS-000740,TURBO 12 HALF COLOUR PENCIL,PENCIL COLOR,Wholesale,Piece,,PKR,77,68,9,0.11688311688311688,0.1323529411764706,True,WS-RATES:21:21
RS-000741,NIKKAH MUBARAK,DISPLAY,Wholesale,Piece,,PKR,200,175,25,0.125,0.14285714285714285,True,WS-RATES:21:22
RS-000742,SHADI MUBARAK DISPLAY,DISPLAY,Wholesale,Piece,,PKR,200,175,25,0.125,0.14285714285714285,True,WS-RATES:21:23
RS-000743,FANCY GEOMETRY 6612,FANCY GEOMETRY,Wholesale,Piece,,PKR,380,360,20,0.05263157894736842,0.05555555555555555,True,WS-RATES:21:24
RS-000744,EASY 4U ERASER E-548,ERASERS,Wholesale,Piece,,PKR,380,360,20,0.05263157894736842,0.05555555555555555,True,WS-RATES:21:25
RS-000745,KITA ERASER K-2009,ERASERS,Wholesale,Piece,,PKR,380,253,127,0.33421052631578946,0.5019762845849802,True,WS-RATES:21:26
RS-000746,KITA ERASER K725,ERASERS,Wholesale,Piece,,PKR,290,265,25,0.08620689655172414,0.09433962264150944,True,WS-RATES:21:27
RS-000747,SEAL LOCK,CHINA DAIRIES,Wholesale,Piece,,PKR,45,38,7,0.15555555555555556,0.18421052631578946,True,WS-RATES:21:28
RS-000748,POKIMON CARD LOCAL,CHINA,Wholesale,Piece,,PKR,280,245,35,0.125,0.14285714285714285,True,WS-RATES:21:29
RS-000749,WATER BOTTLE TRAVEL,CHINA,Wholesale,Piece,,PKR,260,230,30,0.11538461538461539,0.13043478260869565,True,WS-RATES:21:30
RS-000750,WATER BOTTLE SQUARE,CHINA,Wholesale,Piece,,PKR,240,180,60,0.25,0.3333333333333333,True,WS-RATES:21:31
RS-000751,WATER BOTTLE SOLO,CHINA,Wholesale,Piece,,PKR,290,255,35,0.1206896551724138,0.13725490196078433,True,WS-RATES:21:32
RS-000752,WATER BOTTLE STEEL BA2,CHINA,Wholesale,Piece,,PKR,1080,990,90,0.08333333333333333,0.09090909090909091,True,WS-RATES:21:33
RS-000753,WATER BOTTLE (500ML) 17,CHINA,Wholesale,Piece,,PKR,700,630,70,0.1,0.1111111111111111,True,WS-RATES:21:34
RS-000754,JUICER BOTTLE,CHINA,Wholesale,Piece,,PKR,1000,960,40,0.04,0.041666666666666664,True,WS-RATES:21:35
RS-000755,WATER BOTTLE SUS 316 FASHION,CHINA,Wholesale,Piece,,PKR,1200,1060,140,0.11666666666666667,0.1320754716981132,True,WS-RATES:21:36
RS-000756,WATER BOTTLE LED (500ML),CHINA,Wholesale,Piece,,PKR,660,610,50,0.07575757575757576,0.08196721311475409,True,WS-RATES:21:37
RS-000757,WATER BOTTLE SPORTS CAPRA (6),CHINA,Wholesale,Piece,,PKR,850,770,80,0.09411764705882353,0.1038961038961039,True,WS-RATES:22:2
RS-000759,STICKER SMILEY 45,STICKERS,Wholesale,Piece,,PKR,45,31,14,0.3111111111111111,0.45161290322580644,True,WS-RATES:22:4
RS-000760,GLITTER DUST CHINA,CHINA,Wholesale,Piece,,PKR,240,213,27,0.1125,0.1267605633802817,True,WS-RATES:22:5
RS-000761,IL PAISTEL PLASTIC CHINA,CHINA,Wholesale,Piece,,PKR,200,182,18,0.09,0.0989010989010989,True,WS-RATES:22:6
RS-000762,POCKET CALCULATER TRANSPERA,SHOP CALCULATOR,Wholesale,Piece,,PKR,145,126,19,0.1310344827586207,0.15079365079365079,True,WS-RATES:22:7
RS-000763,DOLLAR 333 PENCIL,PENCILS,Wholesale,Piece,,PKR,177,168,9,0.05084745762711865,0.05357142857142857,True,WS-RATES:22:8
RS-000764,DOLLAR 444 PENCIL,PENCILS,Wholesale,Piece,,PKR,170,162,8,0.047058823529411764,0.04938271604938271,True,WS-RATES:22:9
RS-000765,TURBO CUT MARKER,MARKER,Wholesale,Piece,,PKR,70,65,5,0.07142857142857142,0.07692307692307693,True,WS-RATES:22:10
RS-000766,GATTA REGISTER 68 NO 3,GATTA REGISTER,Wholesale,Piece,,PKR,340,315,25,0.07352941176470588,0.07936507936507936,True,WS-RATES:22:11
RS-000767,S,STAPLERS,Wholesale,Piece,,PKR,400,370,30,0.075,0.08108108108108109,True,WS-RATES:22:12
RS-000768,TIGER WATER DAMPER,CHINA,Wholesale,Piece,,PKR,70,61,9,0.12857142857142856,0.14754098360655737,True,WS-RATES:22:13
RS-000769,SILVER X 6+1 POSTER COLOUR,POSTER COLORS,Wholesale,Pack,7,PKR,135,115,20,0.14814814814814814,0.17391304347826086,True,WS-RATES:22:14
RS-000770,FANCY GEOMATERY A 32,FANCY GEOMETRY,Wholesale,Piece,,PKR,300,260,40,0.13333333333333333,0.15384615384615385,True,WS-RATES:22:15
RS-000771,TEACHER DAIRY LARGE,CHINA DAIRIES,Wholesale,Piece,,PKR,210,175,35,0.16666666666666666,0.2,True,WS-RATES:22:16
RS-000772,TEACHER DAIRY SMALL,CHINA DAIRIES,Wholesale,Piece,,PKR,150,125,25,0.16666666666666666,0.2,True,WS-RATES:22:17
RS-000773,POCKET CALCULATER KK328,SHOP CALCULATOR,Wholesale,Piece,,PKR,150,130,20,0.13333333333333333,0.15384615384615385,True,WS-RATES:22:18
RS-000774,POCKET CALCULATER 200N COLO,SHOP CALCULATOR,Wholesale,Piece,,PKR,155,128,27,0.17419354838709677,0.2109375,True,WS-RATES:22:19
RS-000775,POCKET CALCULTATER KC888 COL,SHOP CALCULATOR,Wholesale,Piece,,PKR,135,111,24,0.17777777777777778,0.21621621621621623,True,WS-RATES:22:20
RS-000776,POCKET CALCULATER CT888,SHOP CALCULATOR,Wholesale,Piece,,PKR,130,107,23,0.17692307692307693,0.21495327102803738,True,WS-RATES:22:21
RS-000777,CASIO FX 991ES CW,SCIENTIFIC CALCULAT,Wholesale,Piece,,PKR,1010,860,150,0.1485148514851485,0.1744186046511628,True,WS-RATES:22:22
RS-000778,CASIO 991ES PLUS ULTRA LARGE,SCIENTIFIC CALCULAT,Wholesale,Piece,,PKR,1400,1235,165,0.11785714285714285,0.13360323886639677,True,WS-RATES:22:23
RS-000779,DEER ARTO GRAPH PENCIL,PENCILS,Wholesale,Piece,,PKR,160,144,16,0.1,0.1111111111111111,True,WS-RATES:22:24
RS-000780,COLOUR ASSINMENT PAPER,PAPER,Wholesale,Piece,,PKR,140,120,20,0.14285714285714285,0.16666666666666666,True,WS-RATES:22:25
RS-000781,JD 2257 ERASABLE PEN,GEL PEN,Wholesale,Piece,,PKR,720,660,60,0.08333333333333333,0.09090909090909091,True,WS-RATES:22:26
RS-000782,CORRECTION TAPE,Correction pen,Wholesale,Piece,,PKR,130,123,7,0.05384615384615385,0.056910569105691054,True,WS-RATES:22:27
RS-000783,PAK TREND SHARPNER 941 (36 PC),SHARPNERS,Wholesale,Pack,36,PKR,230,195,35,0.15217391304347827,0.1794871794871795,True,WS-RATES:22:28
RS-000784,BUTTER PAPER RIM 400 PC,PAPER,Wholesale,Rim,400,PKR,2400,2100,300,0.125,0.14285714285714285,True,WS-RATES:22:29
RS-000785,PRIME COLOURING BOOK,CHINA DAIRIES,Wholesale,Rim,,PKR,900,840,60,0.06666666666666667,0.07142857142857142,True,WS-RATES:22:30
RS-000786,DRAFTING PAD SMALL,REGISTERS,Wholesale,Piece,,PKR,28,24,4,0.14285714285714285,0.16666666666666666,True,WS-RATES:22:31
RS-000787,RAYS MATH BOX,GEOMATRIES,Wholesale,Box,,PKR,300,285,15,0.05,0.05263157894736842,True,WS-RATES:22:32
RS-000788,340 NUMBER ROUGH SUBJECT RE,REGISTERS,Wholesale,Piece,,PKR,170,165,5,0.029411764705882353,0.030303030303030304,True,WS-RATES:22:33
RS-000789,OIL PASTEL CARD,CHINA,Wholesale,Piece,,PKR,160,150,10,0.0625,0.06666666666666667,True,WS-RATES:22:34
RS-000790,SIPARA SET 214,SIPARA SET,Wholesale,Set,,PKR,3250,2930,320,0.09846153846153846,0.10921501706484642,True,WS-RATES:22:35
RS-000791,260 NUMBER NEAT RAZA NEW,REGISTERS,Wholesale,Piece,,PKR,130,108,22,0.16923076923076924,0.2037037037037037,True,WS-RATES:22:36
RS-000792,190 NUMBER NEAT RAZA NEW,REGISTERS,Wholesale,Piece,,PKR,95,81,14,0.14736842105263157,0.1728395061728395,True,WS-RATES:22:37
RS-000793,3 IN 1 QAIDA (LARGE),QAIDA,Wholesale,Piece,,PKR,75,65,10,0.13333333333333333,0.15384615384615385,True,WS-RATES:23:2
RS-000794,PP LITE LEAGEL 70,PAPER WRITE,Wholesale,Piece,,PKR,1070,1032,38,0.03551401869158879,0.03682170542635659,True,WS-RATES:23:3
RS-000795,PAPER RIGHT A4 80G,PAPER WRITE,Wholesale,Piece,,PKR,1070,1040,30,0.028037383177570093,0.028846153846153848,True,WS-RATES:23:4
RS-000796,CLIP BOARD TASWEERI 707,CLIP BOARD,Wholesale,Piece,,PKR,95,74.3193277310924,20.6806722689076,0.21769128704113264,0.2782677521483498,True,WS-RATES:23:5
RS-000797,GEO REGISTER NO 5,REGISTERS,Wholesale,Piece,,PKR,100,98,2,0.02,0.02040816326530612,True,WS-RATES:23:6
RS-000798,DAR GEOMATERY 60,GEOMATRIES,Wholesale,Piece,,PKR,60,55,5,0.08333333333333333,0.09090909090909091,True,WS-RATES:23:7
RS-000799,POUCH NO 160(1 PC),POUCH,Individual,Piece,1,PKR,160,135,25,0.15625,0.18518518518518517,True,WS-RATES:23:8
RS-000800,POUCH NO 480(12PCS),POUCH,Wholesale,Pack,12,PKR,480,390,90,0.1875,0.23076923076923078,True,WS-RATES:23:9
RS-000801,FIELD BOOK CARD,REGISTERS,Wholesale,Piece,,PKR,70,65,5,0.07142857142857142,0.07692307692307693,True,WS-RATES:23:10
RS-000802,DELI 486 H.DUTY STAPLER,STAPLERS,Wholesale,Piece,,PKR,4450,3850,600,0.1348314606741573,0.15584415584415584,True,WS-RATES:23:11
RS-000803,COLOUR PAPER MULTI 100 PCS,COLOUR PAPER,Wholesale,Pack,100,PKR,280,230,50,0.17857142857142858,0.21739130434782608,True,WS-RATES:23:12
RS-000804,ORO NEETO ERASER,ERASERS,Wholesale,Piece,,PKR,235,213,22,0.09361702127659574,0.10328638497652583,True,WS-RATES:23:13
RS-000805,SCISSOR QIYANG,SCISSOR,Wholesale,Piece,,PKR,70,56,14,0.2,0.25,True,WS-RATES:23:14
RS-000806,LUNCH BOX magic,CHINA,Wholesale,Box,,PKR,240,210,30,0.125,0.14285714285714285,True,WS-RATES:23:15
RS-000807,WATER BOTTLE SPARKLE,CHINA,Wholesale,Piece,,PKR,240,205,35,0.14583333333333334,0.17073170731707318,True,WS-RATES:23:16
RS-000808,WATER BOTTLE CROWN,CHINA,Wholesale,Piece,,PKR,250,225,25,0.1,0.1111111111111111,True,WS-RATES:23:17
RS-000809,LUNCH BOX BUTTER FLY,CHINA,Wholesale,Box,,PKR,200,155,45,0.225,0.2903225806451613,True,WS-RATES:23:18
RS-000810,WATER BOTTLE SPORTAGE,CHINA,Wholesale,Piece,,PKR,220,190,30,0.13636363636363635,0.15789473684210525,True,WS-RATES:23:19
RS-000811,LUNCH BOX JUMBO,CHINA,Wholesale,Box,,PKR,220,190,30,0.13636363636363635,0.15789473684210525,True,WS-RATES:23:20
RS-000812,LUNCH BOX SLASH,CHINA,Wholesale,Box,,PKR,220,190,30,0.13636363636363635,0.15789473684210525,True,WS-RATES:23:21
RS-000813,SUBHAN KHALI PENCIL BOX,CHINA,Wholesale,Box,,PKR,75,68,7,0.09333333333333334,0.10294117647058823,True,WS-RATES:23:22
RS-000814,LUNCH BOX SANDWICH,CHINA,Wholesale,Box,,PKR,220,190,30,0.13636363636363635,0.15789473684210525,True,WS-RATES:23:23
RS-000815,SIKKA PENCIL (4PC),PENCILS,Wholesale,Pack,4,PKR,64,55,9,0.140625,0.16363636363636364,True,WS-RATES:23:24
RS-000816,M&G STAPLER PIN 23/15,STAPLER PIN,Wholesale,Piece,,PKR,275,255,20,0.07272727272727272,0.0784313725490196,True,WS-RATES:23:25
RS-000817,ATM CARD COVER 50PCS,CARD COVER,Wholesale,Pack,50,PKR,250,200,50,0.2,0.25,True,WS-RATES:23:26
RS-000818,AD 555 PENCIL,PENCILS,Wholesale,Piece,,PKR,1520,1500,20,0.013157894736842105,0.013333333333333334,True,WS-RATES:23:27
RS-000819,CHINA PENCIL FLAIR(12 PC),PENCILS,Wholesale,Pack,12,PKR,125,118,7,0.056,0.059322033898305086,True,WS-RATES:23:28
RS-000820,FANCY GEOMATERY 8812,GEOMATRIES,Wholesale,Piece,,PKR,570,530,40,0.07017543859649122,0.07547169811320754,True,WS-RATES:23:29
RS-000821,PIANO COLOUR MARKER(ST 6),MARKER COLOR,Wholesale,Piece,,PKR,120,114,6,0.05,0.05263157894736842,True,WS-RATES:23:30
RS-000822,TEMPO 12 FULL PC,PENCIL COLOR,Wholesale,Piece,,PKR,212,196,16,0.07547169811320754,0.08163265306122448,True,WS-RATES:23:31
RS-000823,COUNTER FINGER,COUNTER,Wholesale,Piece,,PKR,105,100,5,0.047619047619047616,0.05,True,WS-RATES:23:32
RS-000824,CUTTER SMT-1155,CHINA DAIRIES,Wholesale,Piece,,PKR,180,137,43,0.2388888888888889,0.31386861313868614,True,WS-RATES:23:33
RS-000825,BUTER PAPER RIM(400 PC),CHARTS,Wholesale,Rim,400,PKR,2100,1700,400,0.19047619047619047,0.23529411764705882,True,WS-RATES:23:34
RS-000826,CASIO 991 ES 530,SCIENTIFIC CALCULAT,Wholesale,Piece,,PKR,530,485,45,0.08490566037735849,0.09278350515463918,True,WS-RATES:23:35
RS-000827,WATER BOTTLE SPORTS 750ML,CHINA,Wholesale,Piece,,PKR,880,780,100,0.11363636363636363,0.1282051282051282,True,WS-RATES:23:36
RS-000828,WATER BOTTLE STEEL SPORTS LA,CHINA,Wholesale,Piece,,PKR,980,890,90,0.09183673469387756,0.10112359550561797,True,WS-RATES:23:37
RS-000829,WATER BOTTLE STEEL SPORTS S,CHINA,Wholesale,Piece,,PKR,880,790,90,0.10227272727272728,0.11392405063291139,True,WS-RATES:24:2
RS-000830,WATER BOTTLE STEEL 800ML,CHINA,Wholesale,Piece,,PKR,900,810,90,0.1,0.1111111111111111,True,WS-RATES:24:3
RS-000831,BULBULAY SMALL 48PC,CHINA,Wholesale,Pack,48,PKR,720,620,100,0.1388888888888889,0.16129032258064516,True,WS-RATES:24:4
RS-000832,SMILE RING DAIRY,CHINA DAIRIES,Wholesale,Piece,,PKR,270,245,25,0.09259259259259259,0.10204081632653061,True,WS-RATES:24:5
RS-000833,SCISSOR SINGLE BLUE,SCISSOR,Wholesale,Piece,,PKR,85,72,13,0.15294117647058825,0.18055555555555555,True,WS-RATES:24:6
RS-000834,SCISSOR DL9015,SCISSOR,Wholesale,Piece,,PKR,110,97,13,0.11818181818181818,0.13402061855670103,True,WS-RATES:24:7
RS-000835,FANCY GEOMATERY 588-155,GEOMATRIES,Wholesale,Piece,,PKR,520,485,35,0.0673076923076923,0.07216494845360824,True,WS-RATES:24:8
RS-000836,FANCY GEOMATERY 2029,GEOMATRIES,Wholesale,Piece,,PKR,400,365,35,0.0875,0.0958904109589041,True,WS-RATES:24:9
RS-000837,FANCY GEOMATERY 6204,GEOMATRIES,Wholesale,Piece,,PKR,360,325,35,0.09722222222222222,0.1076923076923077,True,WS-RATES:24:10
RS-000838,FANCY GEOMATERY 1849,GEOMATRIES,Wholesale,Piece,,PKR,190,170,20,0.10526315789473684,0.11764705882352941,True,WS-RATES:24:11
RS-000839,TISSUE LARGE RAHAT,CHINA,Wholesale,Piece,,PKR,160,135,25,0.15625,0.18518518518518517,True,WS-RATES:24:12
RS-000840,FOAMIC DISPLAY STICKER A+,STICKERS,Wholesale,Piece,,PKR,70,56,14,0.2,0.25,True,WS-RATES:24:13
RS-000841,SHASHLIK STICK 12 INCH,CHINA,Wholesale,Piece,,PKR,130,90,40,0.3076923076923077,0.4444444444444444,True,WS-RATES:24:14
RS-000842,SHASHLIK STICK 8 INCH,CHINA,Wholesale,Piece,,PKR,80,67,13,0.1625,0.19402985074626866,True,WS-RATES:24:15
RS-000843,SHASHLIK STICK 6 INCH,CHINA,Wholesale,Piece,,PKR,45,36,9,0.2,0.25,True,WS-RATES:24:16
RS-000844,STICKER LARGE 3D,STICKERS,Wholesale,Piece,,PKR,110,92,18,0.16363636363636364,0.1956521739130435,True,WS-RATES:24:17
RS-000845,BULBULAY POKIMON LARGE,CHINA,Wholesale,Piece,,PKR,80,70,10,0.125,0.14285714285714285,True,WS-RATES:24:18
RS-000846,HAND SOAP,CHINA,Wholesale,Piece,,PKR,40,35,5,0.125,0.14285714285714285,True,WS-RATES:24:19
RS-000847,BULBULAY CHINA SMALL (1 PC),CHINA,Individual,Piece,1,PKR,70,56,14,0.2,0.25,True,WS-RATES:24:20
RS-000848,CHINA GEL PEN ZGP222,CHINA,Wholesale,Piece,,PKR,468,420,48,0.10256410256410256,0.11428571428571428,True,WS-RATES:24:21
RS-000849,PLASTIC BALL NO 120,CHINA,Wholesale,Piece,,PKR,120,101,19,0.15833333333333333,0.18811881188118812,True,WS-RATES:24:22
RS-000850,PEN CONTAINER LARGE,CHINA,Wholesale,Piece,,PKR,220,200,20,0.09090909090909091,0.1,True,WS-RATES:24:23
RS-000851,WATER BOTTLE CAMMANDO,CHINA,Wholesale,Piece,,PKR,175,160,15,0.08571428571428572,0.09375,True,WS-RATES:24:24
RS-000852,WATER BOTTLE HANDY,CHINA,Wholesale,Piece,,PKR,165,135,30,0.18181818181818182,0.2222222222222222,True,WS-RATES:24:25
RS-000853,WATER BOTTLE STRING,CHINA,Wholesale,Piece,,PKR,240,215,25,0.10416666666666667,0.11627906976744186,True,WS-RATES:24:26
RS-000854,WATER BOTTLE STEEL 1000ML,CHINA,Wholesale,Piece,,PKR,1000,920,80,0.08,0.08695652173913043,True,WS-RATES:24:27
RS-000855,CHINA SOFT DAIRY,CHINA DAIRIES,Wholesale,Piece,,PKR,320,285,35,0.109375,0.12280701754385964,True,WS-RATES:24:28
RS-000856,PRIMA STAPLER 501,STAPLERS,Wholesale,Rim,,PKR,400,365,35,0.0875,0.0958904109589041,True,WS-RATES:24:29
RS-000857,CHIT PAD,CHINA,Wholesale,Piece,,PKR,50,42,8,0.16,0.19047619047619047,True,WS-RATES:24:30
RS-000858,RUBBER PATTA SMALL NEW,CHINA,Wholesale,Piece,,PKR,50,36,14,0.28,0.3888888888888889,True,WS-RATES:24:31
RS-000859,RUBBER PATTA LARGE NEW,CHINA,Wholesale,Piece,,PKR,70,61,9,0.12857142857142856,0.14754098360655737,True,WS-RATES:24:32
RS-000860,PONI RUBBER L,CHINA,Wholesale,Piece,,PKR,70,61,9,0.12857142857142856,0.14754098360655737,True,WS-RATES:24:33
RS-000861,PONI RUBBER S,CHINA,Wholesale,Piece,,PKR,50,36,14,0.28,0.3888888888888889,True,WS-RATES:24:34
RS-000862,LUNCH BOX DISNEY + NEW,CHINA,Wholesale,Box,,PKR,240,210,30,0.125,0.14285714285714285,True,WS-RATES:24:35
RS-000863,FOIL CHINA 1-8,BIRTHDAY,Wholesale,Piece,,PKR,90,52,38,0.4222222222222222,0.7307692307692307,True,WS-RATES:24:36
RS-000864,CHINA CURTAIN,BIRTHDAY,Wholesale,Piece,,PKR,130,90,40,0.3076923076923077,0.4444444444444444,True,WS-RATES:24:37
RS-000865,FOIL CHINA SMALL,BIRTHDAY,Wholesale,Piece,,PKR,90,52,38,0.4222222222222222,0.7307692307692307,True,WS-RATES:25:2
RS-000866,DL STAPLER 0257,STAPLERS,Wholesale,Piece,,PKR,200,180,20,0.1,0.1111111111111111,True,WS-RATES:25:3
RS-000867,SCOTCH TAPE 60,SCOTCH TAPE,Wholesale,Piece,,PKR,480,400,80,0.16666666666666666,0.2,True,WS-RATES:25:4
RS-000869,CHINA PENCIL FLAIR,PENCILS,Wholesale,Piece,,PKR,1500,1410,90,0.06,0.06382978723404255,True,WS-RATES:25:6
RS-000870,BULBULAY FEEDER,CHINA,Wholesale,Piece,,PKR,30,26,4,0.13333333333333333,0.15384615384615385,True,WS-RATES:25:7
RS-000871,BULBULAY PHANKA,CHINA,Wholesale,Piece,,PKR,50,41,9,0.18,0.21951219512195122,True,WS-RATES:25:8
RS-000872,GAME SCALE DOUBLE,SCALES,Wholesale,Piece,,PKR,65,60,5,0.07692307692307693,0.08333333333333333,True,WS-RATES:25:9
RS-000873,SCOTCH SUPER STAR 2 INCH (LAR),TAPE,Wholesale,Piece,,PKR,270,225,45,0.16666666666666666,0.2,True,WS-RATES:25:10
RS-000874,SCOTCH TAPE COLOUR 30,TAPE,Wholesale,Piece,,PKR,230,175,55,0.2391304347826087,0.3142857142857143,True,WS-RATES:25:11
RS-000875,DUX INK PEN 260,INK PEN,Wholesale,Piece,,PKR,650,607,43,0.06615384615384616,0.07084019769357495,True,WS-RATES:25:12
RS-000876,DUX SCALE 8 INCH,SCALES,Wholesale,Piece,,PKR,33,27,6,0.18181818181818182,0.2222222222222222,True,WS-RATES:25:13
RS-000877,DUX SILVER SHARPNER 501 NEW,SHARPNERS,Wholesale,Piece,,PKR,680,635,45,0.0661764705882353,0.07086614173228346,True,WS-RATES:25:14
RS-000878,JALI RACKET SMALL,RACKETS,Wholesale,Piece,,PKR,240,200,40,0.16666666666666666,0.2,True,WS-RATES:25:15
RS-000879,ISKOOL ERESER 80 PC,ERASERS,Wholesale,Pack,80,PKR,440,385,55,0.125,0.14285714285714285,True,WS-RATES:25:16
RS-000880,KITA HIGHLIGHTER(1PC),HIGHLIGHTER,Individual,Piece,1,PKR,40,33,7,0.175,0.21212121212121213,True,WS-RATES:25:17
RS-000881,KITA HIGHLIGHTER (36PCS),HIGHLIGHTER,Wholesale,Pack,36,PKR,1368,1190,178,0.1301169590643275,0.1495798319327731,True,WS-RATES:25:18
RS-000882,KIDCO 6+1 POSTER COLOUR,POSTER COLORS,Wholesale,Pack,7,PKR,155,142,13,0.08387096774193549,0.09154929577464789,True,WS-RATES:25:19
RS-000883,///,pencil box,Wholesale,Piece,,PKR,85,76,9,0.10588235294117647,0.11842105263157894,True,WS-RATES:25:20
RS-000884,IMP REGISTER USAMA SMALL,REGISTERS,Wholesale,Piece,,PKR,320,295,25,0.078125,0.0847457627118644,True,WS-RATES:25:21
RS-000885,SIR SYED DRAWING COPY,copies,Wholesale,Piece,,PKR,148,142,6,0.04054054054054054,0.04225352112676056,True,WS-RATES:25:22
RS-000887,MERCURY CORRECTION PEN(BOX),Correction pen,Wholesale,Box,,PKR,432,400,32,0.07407407407407407,0.08,True,WS-RATES:25:24
RS-000888,A4 PLASTIC COVER (12MM),PLASTIC SHEET/ROLL,Wholesale,Piece,,PKR,30,27,3,0.1,0.1111111111111111,True,WS-RATES:25:25
RS-000889,FANCY GEOMATERY 308,FANCY GEOMETRY,Wholesale,Piece,,PKR,340,310,30,0.08823529411764706,0.0967741935483871,True,WS-RATES:25:26
RS-000890,DEER CORRECTION(12 PC),Correction pen,Wholesale,Pack,12,PKR,432,420,12,0.027777777777777776,0.02857142857142857,True,WS-RATES:25:27
RS-000891,DEER CORRECTION(1 PC),Correction pen,Individual,Piece,1,PKR,36,35,1,0.027777777777777776,0.02857142857142857,True,WS-RATES:25:28
RS-000892,3 IN 1 WRITING CODE 30,CHINA DAIRIES,Wholesale,Piece,,PKR,55,45,10,0.18181818181818182,0.2222222222222222,True,WS-RATES:25:29
RS-000893,TEACHER DAIRY MASTER,CHINA DAIRIES,Wholesale,Piece,,PKR,240,210,30,0.125,0.14285714285714285,True,WS-RATES:25:30
RS-000894,PIANO COLOUR MARKER (ST 10),MARKER COLOR,Wholesale,Piece,,PKR,200,190,10,0.05,0.05263157894736842,True,WS-RATES:25:31
RS-000895,PIANO TINTED,BALL POINT,Wholesale,Piece,,PKR,115,109,6,0.05217391304347826,0.05504587155963303,True,WS-RATES:25:32
RS-000896,PIANO GUM STICK 8GM(BOX 24PC),GUM STICK,Wholesale,Box,24,PKR,1272,1208,64,0.050314465408805034,0.052980132450331126,True,WS-RATES:25:33
RS-000897,XRAY ORIGNAL,CHINA,Wholesale,Piece,,PKR,450,410,40,0.08888888888888889,0.0975609756097561,True,WS-RATES:25:34
RS-000898,PIANO CORRECTION(12 PC BOX),Correction pen,Wholesale,Box,12,PKR,456,432,24,0.05263157894736842,0.05555555555555555,True,WS-RATES:25:35
RS-000899,DUX SILVER PENCIL JAR (48 pc),PENCILS,Wholesale,Jar,48,PKR,784,746,38,0.04846938775510204,0.05093833780160858,True,WS-RATES:25:36
RS-000900,PLASTIC SHEET PRINT,PLASTIC SHEET/ROLL,Wholesale,Piece,,PKR,1400,1120,280,0.2,0.25,True,WS-RATES:25:37
RS-000901,GMSA GUN ROD L (PKT),GLUE GUN ROD,Wholesale,Piece,,PKR,1080,800,280,0.25925925925925924,0.35,True,WS-RATES:26:2
RS-000902,WAMIQ POSTER COLOUR 30ML,POSTER COLORS,Wholesale,Piece,,PKR,380,340,40,0.10526315789473684,0.11764705882352941,True,WS-RATES:26:3
